"","id","date","screen_name","text","pre_processed_text","rt","like"
"58094",58094,2020-04-27,"haniffhamdan","Saya ingatkan bahawa ia adalah racun atau virus yang ditularkan di media sosial dan jangan sesekali menghirupnya dengan mudah dan tanpa sedar.","ingatkan bahawa racun virus ditularkan media sosial menghirupnya mudah sedar",0,0
"49395",49395,2020-04-27,"Muhammadkabara1","@bbchausa Matsalar kano ba covid 19 bace, zazzabin cizon saure ne me zafi  da yake kone ruwan jikin mutum cikin kankanin lokaci. Allah yayi mana magani kuma ya saka mana bisa halin ko unkula da gwamnatocin mu sukai da Al’ummar mu.","matsalar kano ba covid bace zazzabin cizon saure ne me zafi da yake kone ruwan jikin mutum cikin kankanin lokaci allah yayi magani kuma ya saka halin ko unkula da gwamnatocin mu sukai da al’ummar mu",0,0
"69457",69457,2020-04-26,"Syamil08456647","@bank_indonesia @Andi9030332257 sedang PSBB ttp ada yang menagih dan datang ke rumah. tanpa mmberi keringann waktu.bunga berjalan stiap hari nya.gmn untuk membayar saat ini.untuk mkn saja sudah susah karna PHK efek covid19.sudah banyak masyarakat yg teriak karna ulah pinjol.@ojkindonesia @jokowi @afpi @DPR_RI","psbb ttp menagih rumah mmberi keringann bunga berjalan stiap nya gmn membayar mkn susah karna phk efek covid masyarakat yg teriak karna ulah pinjol",0,1
"53070",53070,2020-04-27,"kelurahanhegar2","Bpk. Lurah Hegarmanah beserta sekretaris Lurah melaksanakan kegiatan monitoring PSBB ke Posko Gugus Tugas covid-19 RW. 06 Kelurahan Hegarmanah, Senin 27-04-2020. mangoded_md kangyanamulyana @pembdg @kec_cidadap… https://t.co/jopwCcVdpc","bpk lurah hegarmanah beserta sekretaris lurah melaksanakan kegiatan monitoring psbb posko gugus tugas covid rw kelurahan hegarmanah senin mangoded md kangyanamulyana …",0,0
"56789",56789,2020-04-27,"KaweSelawe","Flu &amp; Bersin, dh Minum Obat
(Ultraflu) Wkt Sahur......!!!!

Mdh2n bkn Gejala Corona,
masa blm Jadian Gue nya dh Wafat sihh hahaha

Sholat Fardhu &amp; Tarawihnya
Krn (Flu &amp; Bersin2) jdi di Rmh
hari ini

Gk Minum &amp; Makan
yg Dingin2 &amp; Gorengan, 
Semoga (Flu Kangen aja) Yaaa hahahaamiin","flu amp bersin dh minum obat ultraflu wkt sahur mdhn bkn gejala corona blm jadian gue nya dh wafat sihh hahaha sholat fardhu amp tarawihnya krn flu amp bersin jdi rmh gk minum amp makan yg dingin amp gorengan semoga flu kangen aja yaaa hahahaamiin",0,0
"50086",50086,2020-04-27,"zeetalibriani","jd katanya @andreasTJ jika tiba saatnya Corona berlalu ..dia mau trip lagi ke Korea kulakan skincare..kali ini ajakin gw plis, tp buat motret bangunan2 kek gini https://t.co/RKyXxzSrFZ","jd corona trip korea kulakan skincare kali ajakin gw plis tp motret bangunan kek gini",0,0
"63733",63733,2020-04-26,"baidowi_mohamad","Dikira pingsan karena corona.. eeeeh taunya gegara virus bucin.. ada ada aja <U+0001F923><U+0001F923> https://t.co/deYkrVOulv","pingsan corona eeeeh taunya gegara virus bucin aja",0,1
"43411",43411,2020-04-27,"detikinet","Sebuah aplikasi pelacak mengindikasikan bahwa virus corona sudah menyebar cukup lama di Inggris, cukup jauh sebelum muncul pasien pertama penderita COVID-19. #Aplikasi #VirusCorona https://t.co/KcyT5FKhP0","aplikasi pelacak mengindikasikan virus corona menyebar inggris muncul pasien penderita covid",0,0
"43955",43955,2020-04-27,"yespickless","@bebetclaluceria kan ku tuai setelah corona nanti.","ku tuai corona",0,0
"30563",30563,2020-04-27,"metrobali","Imported Case, Pasien Positif Covid-19 Di Denpasar Bertambah 2 Orang: https://t.co/vY2vhUNypy via @metrobali","imported case pasien positif covid denpasar bertambah orang",0,0
"68051",68051,2020-04-26,"lambesoci","@heekkoi Sekkiya! Lo kira kita virus apa?","sekkiya lo virus",0,0
"87138",87138,2020-04-26,"jeerukmanis","@ryxxfa Belum, corona. Gaboleh jualan","corona gaboleh jualan",0,0
"20367",20367,2020-04-27,"SonoraFM92","19.53 #BeritaSONORA - Tim dari Institut Teknologi Sepuluh Nopember &amp; Universitas Airlangga bekerja sama mengembangkan robot perawat pasien Covid-19. Penggunaan robot ini diharapkan menekan risiko penularan penyakit kepada tenaga medis. #AdadiKompas  https://t.co/c55QpWdFWD","tim institut teknologi sepuluh nopember amp universitas airlangga mengembangkan robot perawat pasien covid penggunaan robot diharapkan menekan risiko penularan penyakit tenaga medis",1,3
"103715",103715,2020-04-26,"koalisibebastar","Menurut IDI (Ikatan Dokter Indonesia) , asap rokok yang masuk ke dalam sistem pernapasan manusia terdapat mekanisme untuk menangkap dan mengeluarkan kotoran, maka,, perokok aktif akan lebih rentan terkena virus ataupun bakteri, Mekanisme saluran pernapasan menjadi rusak akibat","idi ikatan dokter indonesia asap rokok masuk sistem pernapasan manusia mekanisme menangkap mengeluarkan kotoran perokok aktif rentan terkena virus bakteri mekanisme saluran pernapasan rusak akibat",0,0
"41188",41188,2020-04-27,"rzalefi","@dindanuraww Sian open house, corona corona wkwk","sian open house corona corona wkwk",0,0
"13846",13846,2020-04-27,"DOYEONxCNM","@JISOOxCNM gue bandar narkoba buKan vIrus ky loEh","gue bandar narkoba virus ky loeh",0,0
"48389",48389,2020-04-27,"rajudey08316367","@himantabiswa Your Unique Beneficiary ID is 973889088588 , Name: raju, District- Dibrugarh, Gender- Male, Age- 35 years. For info on Corona Virus, please call 104. At msg eitu paisu 2nd msg ot accept hol buli palu aaji 3 din hoigol but mur jaboloi eku ticket pua nai","your unique beneficiary id is name raju district dibrugarh gender male age years for info on corona virus please call at msg eitu paisu nd msg ot accept hol buli palu aaji din hoigol but mur jaboloi eku ticket pua nai",0,0
"79903",79903,2020-04-26,"wongchildlike","@COVID19ID_ Emg virus punya hati dan perasaan jg ya, nanya² sagala","emg virus hati perasaan jg ya nanya sagala",0,0
"90618",90618,2020-04-26,"kompasiana","Karena Corona, Tak Ada Lagi Reuni Sambil Buka Puasa https://t.co/5ezZ2oVy0P | NgeblogDiRumah","corona reuni buka puasa",1,9
"48956",48956,2020-04-27,"RichardAron20","@alutacontinuee @maasai_mzalendo @kigogo2014 @MagufuliJP We akili unaona ,ni kufanyaje ? Au mlitaka a lockdown ndo mwalim atakipwa hela ? Tumia akili tu ndogo kama haja lockdown wafanykaz ( walim) wamepata tabu hio Je aki- lockdown hali za watu kiuchum zitakuaje ???? Mtu atakufa kabla hata Corona hijampata.","we akili unaona ni kufanyaje au mlitaka a lockdown ndo mwalim atakipwa hela tumia akili tu ndogo kama haja lockdown wafanykaz walim wamepata tabu hio je aki lockdown hali za watu kiuchum zitakuaje mtu atakufa kabla hata corona hijampata",0,0
"1971",1971,2020-04-27,"xxayiii","Bnr-bnr corona ini sampe merusak karir gue<U+0001F62D>","bnr bnr corona sampe merusak karir gue",0,0
"102498",102498,2020-04-26,"riaurealitacom","Untuk Memutus Matarantai Covid-19, Serda Sadali Anggota Koramil 07/Kuantan Hilir Hadiri Pemeriksaan Kesehatan Masyarakat Desa Simpang Pulau Beralo. https://t.co/bBlRoVFptK https://t.co/EDYmYpgrgR","memutus matarantai covid serda sadali anggota koramil kuantan hilir hadiri pemeriksaan kesehatan masyarakat desa simpang pulau beralo",0,0
"98759",98759,2020-04-26,"toyotaastrido","Selamat Hari Minggu,
Ada baiknya kita mengikuti anjuran untuk #tetapdirumah selama masa pandemi Covid19 agar bisa memutuskan rantai penularan virus di Indonesia.
Stay Safe dan Stay Healthy
.
.
.
.
#stayhome
#astridotoyota
#toyotaindonesia
#mobiljakarta
#staysafe
#covid19 https://t.co/yCtsKMPKtz","selamat minggu baiknya mengikuti anjuran pandemi covid memutuskan rantai penularan virus indonesia stay safe stay healthy",0,0
"2007",2007,2020-04-27,"GATRA_News","India Larang Pakai Alat Tes Covid-19 dari 2 Perusahaan Cina https://t.co/FqIE3uxp4n","india larang pakai alat tes covid perusahaan cina",2,0
"24161",24161,2020-04-27,"apasiyosh_","@rchmnes ngopa ngopi corona woe","ngopa ngopi corona woe",0,0
"25721",25721,2020-04-27,"limlipeng","Hari ini DAP Kepong teruskan pengagihan bantuan dapur dan makanan kepada yang memerlukan ketika PKP Covid-19. https://t.co/dy0Cu48IyH","dap kepong teruskan pengagihan bantuan dapur makanan pkp covid",1,5
"85894",85894,2020-04-26,"Nitss_","What's on your top list after this corona-hell is over?

Me:
1. ke Gramed
2. Kondangan bareng mamakk
3. Kulineran sama kak fia
4. Main capit boneka di temjon
5. Main ke pantai sama keluarga
6. motoran sambil nyemil angin
    dengan abangss<U+0001F918> https://t.co/LYJZnWrQC6","what s on your top list after this corona hell is over me gramed kondangan bareng mamakk kulineran kak fia main capit boneka temjon main pantai keluarga motoran nyemil angin abangss",0,1
"77800",77800,2020-04-26,"msylvaadindra","corona ajg, aku mek pingin ngopi tok tolong:(","corona ajg mek pingin ngopi tok tolong",0,4
"105668",105668,2020-04-26,"BontotBanten","@bintang100420 @podoradong @jokowi Nih mpok : 
https://t.co/WK82CDZVDr","nih mpok",0,0
"29704",29704,2020-04-27,"alreadybroken56","*Before conona i was like hony dy paper is bar bhai tera top kry ga.
Le corona to me: rahn de bhai tujse na ho pahy ga.","before conona i was like hony dy paper is bar bhai tera top kry ga le corona to me rahn de bhai tujse na ho pahy ga",0,0
"38681",38681,2020-04-27,"mkini_bm","Covid-19: Satu lagi korban, 40 kes baru, 67.9% sembuh https://t.co/IvEXftIaNi https://t.co/bAwWAAlBos","covid korban kes sembuh",15,17
"57675",57675,2020-04-27,"Piignite","@pikachvkaget Pengen test skb cpns karena diundur selama pandemi corona, semoga corona cepet selesai biar bisa test skb dan hasilnya lulus amin","pengen test skb cpns diundur pandemi corona semoga corona cepet selesai biar test skb hasilnya lulus amin",0,2
"44780",44780,2020-04-27,"FRPrayogo","jakarta dari awal april(tgl 6) kasus covid19 di atas 100an baru 9 kali doang di bawah 100an, mudah2an puncaknya ud lewat yak","jakarta april tgl covid an kali doang an mudahan puncaknya ud yak",0,0
"104766",104766,2020-04-26,"catheloise","@devandyarf Pulang mau ke tukang urut tapi gak boleh sama mama, lagi musim virus.","pulang tukang urut gak mama musim virus",0,0
"739",739,2020-04-27,"soenardo","IDI Tegaskan Masih Kekurangan ADP Penyebab Tenaga Kesehatan Masih Tertular COVID-19 https://t.co/TAM0H7DVst https://t.co/yLibgcXPS8","idi tegaskan kekurangan adp penyebab tenaga kesehatan tertular covid",0,0
"5491",5491,2020-04-27,"nabielnow",".https://t.co/xosphTKZaR

Usulan Donald Trump soal penanganan COVID-19 baru-baru ini menuai kecaman. Salah satunya dari aktor Bryan Cranston.","",0,0
"99694",99694,2020-04-26,"MeiranieMei","Jangankan dari media, dapat cerita dari fans K-pop asal Vietnam aja ceritanya seperti ini. Mereka bangga dgn cara negaranya menangani corona. Please, lah, buzzeRp, zaman lagi susah, jangan bikin situasi makin susah aja. Double dosanya. https://t.co/jrUtlIagm0","media cerita fans k pop vietnam aja ceritanya bangga dgn negaranya menangani corona please buzzerp zaman susah bikin situasi susah aja double dosanya",0,0
"5622",5622,2020-04-27,"mluckys","negara yg nyebarin corona? china #sawityowit","negara yg nyebarin corona china",2,0
"60110",60110,2020-04-27,"RKrisbiantoro","@grassjelli Dan rohaniwan lainnya yg bertugas bagian ngomporin supaya gk perlu takut virus, yg penting iman. Trus gemana... ""Perang"" ayat? <U+0001F915>","rohaniwan yg bertugas ngomporin gk takut virus yg iman trus gemana perang ayat",0,1
"5061",5061,2020-04-27,"mariafransiscus","Sempat Kontak dengan Dokter Asal Lubuk Linggau yang Positif Corona, Puluhan Tenaga Medis RSUD Empat  https://t.co/WKBqNlEz8J","kontak dokter lubuk linggau positif corona puluhan tenaga medis rsud",0,0
"74778",74778,2020-04-26,"ArifAkarUmbi","Wow!! Jaga ah abih virus kekgi @ucviching https://t.co/I6yMf5FZ4z","wow jaga ah abih virus kekgi",0,1
"23215",23215,2020-04-27,"kd_dinata","@alfamart *Alfamart* <U+0001F6D2> akan menyumbangkan 6.000 kupon gratis senilai Rp 2.000.000 untuk membantu melawan *Covid-19*. Saya baru saja mengambil voucher saya di sini: <U+0001F381> 
https://t.co/grBRopOX9B","alfamart",0,0
"27580",27580,2020-04-27,"Patiunus145","Sebentar lg sy yakin akan langka bahan pangan &amp; jg rakyat tdk bs membelinya, sebab tdk bs bekerja utk mndptkn upah, krn COVID-19

Sy sbg petani tdk kwatir utk itu, ttpi knpa pemerintah tdk bs mengelola negara AGRARIS? Shgga rkyat kecukupan bhn pokok pangannya?? @AbdeeProklamasi https://t.co/iDZeXW2k00","sebentar lg sy langka bahan pangan amp jg rakyat tdk bs membelinya tdk bs utk mndptkn upah krn covid sy sbg petani tdk kwatir utk ttpi knpa pemerintah tdk bs mengelola negara agraris shgga rkyat kecukupan bhn pokok pangannya",1,0
"80819",80819,2020-04-26,"terinyasar","sudah lama nih tidak mendengar berita ttg corona
kalian capek ya,,,,","nih mendengar berita ttg corona capek ya",0,4
"23473",23473,2020-04-27,"KtbRidho","Bersatu kita mengatasi pandemi Covid19
#PAKAIMASKER
#DIRUMAHSAJA
#JAGAJARAK
#HINDARIKERUMUNAN
#CUCITANGAN
#JAGADIRI
#JAGAKELUARGA https://t.co/cLcN1dFDS0","bersatu mengatasi pandemi covid",0,0
"78176",78176,2020-04-26,"tetew___","Ngene iki kapan corona bakal ilang
Mbokan tv kasih sosialisasi kek tentang fatwa2 atau apa gitu biar yg bebal2 begini tu teredukasi https://t.co/cULSKnmRZA","ngene iki corona ilang mbokan tv kasih sosialisasi kek fatwa gitu biar yg bebal tu teredukasi",0,2
"91104",91104,2020-04-26,"bisnisindgroup","Kadin Usul Anggaran untuk Covid-19 Ditambah, Ini Alasannya https://t.co/SZ7S6ihaVI","kadin usul anggaran covid ditambah alasannya",0,0
"18301",18301,2020-04-27,"okezonenews","Daftar Keringanan Pajak Selama Pandemi Covid-19 #TauCepatTanpaBatas #Keuangan #Ekonomi #Keuangan #Ekonomi . https://t.co/EkYQ8ZruWZ","daftar keringanan pajak pandemi covid",1,1
"78434",78434,2020-04-26,"AryaKRIDA","Antisipasi Cadangan di Tengah Covid-19, Dandim Sumbawa Barat Hadiri Panen Raya - https://t.co/OHSM5ssEEP https://t.co/V2Oifyubmi","antisipasi cadangan covid dandim sumbawa barat hadiri panen raya",0,0
"94595",94595,2020-04-26,"GOAL_ID","Sudah empat pekan Kim Kurniawan menjalani latihan mandiri karena dampak virus corona.

https://t.co/pTDO7WhNCK","pekan kim kurniawan menjalani latihan mandiri dampak virus corona",1,5
"86723",86723,2020-04-26,"_hsnafi","@JinhwanMr Wah pankapan aja hyung, waspada Covid-19 <U+0001F62D><U+0001F64F><U+0001F3FB>","pankapan aja hyung waspada covid",0,0
"91366",91366,2020-04-26,"kompascom","Selalu jaga kebersihan, terapkan physical distancing, dan sebisa mungkin berada di rumah untuk memutus mata rantai penyebaran Covid-19. https://t.co/g3ERgMWJUX","jaga kebersihan terapkan physical distancing sebisa rumah memutus mata rantai penyebaran covid",1,10
"37579",37579,2020-04-27,"kumparan","Dengan adanya pemangkasan tersebut, anggaran Kementan yang semula Rp 21,05 triliun, menjadi Rp 14,05 triliun. https://t.co/P6njqpIEuW","pemangkasan anggaran kementan rp triliun rp triliun",3,3
"82934",82934,2020-04-26,"husainabdullah1","Nabi aja 3 hari doang sholat tarwih di Mesjid. Selebihnya di rumah. Selagi masih ada wabah Corona, memang lebih baiknya ibadah di rumah https://t.co/r3C9gnTwJ8","nabi aja doang sholat tarwih mesjid selebihnya rumah wabah corona baiknya ibadah rumah",23,34
"9080",9080,2020-04-27,"MachaGisela","@kigogo2014 Hivi vifo havikuwepo hadi mseme kila anayekufa sasa ni corona mweeee","hivi vifo havikuwepo hadi mseme kila anayekufa sasa ni corona mweeee",0,1
"86074",86074,2020-04-26,"samarajiyana","Kira kira bulan agustus corona selesai ga ya","agustus corona selesai ga ya",0,0
"27141",27141,2020-04-27,"pahang_fm","Kes COVID19 Aktif mengikut mukim di daerah Negeri Pahang sehingga 27 April 2020 | 12 PM.

Alhamdulillah, Pahang dah semakin pulih. Terus kekal di rumah dan patuh Perintah Kawalan Pergerakan ye wokmer, semoga kita semua selamat.

#StayHome
#PAHANGfm
#RamadanSatuPerjuangan https://t.co/FzbLMJdXbn","kes covid aktif mengikut mukim daerah negeri pahang april pm alhamdulillah pahang dah pulih kekal rumah patuh perintah kawalan pergerakan ye wokmer semoga selamat",3,5
"100129",100129,2020-04-26,"pertamina135","Hai Sobat Pertamina!  Covid-19 masih melanda Indonesia, kita dukung langkah Pemerintah untuk memutus  penyebarannya. Begitupun Pertamina, bagi pegawai yang ingin informasi penanganan Covid-19, Pertamina Call center 135 Siap melayani #Pertamina135 #call135 #Pertamina https://t.co/rLMpzpsgke","hai sobat pertamina covid melanda indonesia dukung langkah pemerintah memutus penyebarannya pertamina pegawai informasi penanganan covid pertamina call center melayani",6,3
"95068",95068,2020-04-26,"Hasanditimu","@iskandar__fauzi @indragiri313 @mohmahfudmd Ia benar pak @mohmahfudmd  saya asli putra Aceh, peraturan perundang² dan Hukum boleh bapak otak atik sesuai pikiran bpk @mohmahfudmd , tapi menyangkut dengan agama kami jangan coba² pak.
Covid-19 datang bukan dari Jama'ah mesjid, tapi ada Menteri pasang badan datangkan TKA.","asli putra aceh peraturan perundang hukum otak atik sesuai pikiran bpk agama coba covid jama ah mesjid menteri pasang badan datangkan tka",13,21
"27569",27569,2020-04-27,"meshabill","@ursympatico aku mau pake virus corona <U+2639>","pake virus corona",0,0
"5816",5816,2020-04-27,"djthesupreme33","blah blah #covid_19 #quarantinelife #djthesupreme #ta https://t.co/6MySgPgwrQ","blah blah",0,0
"77222",77222,2020-04-26,"Riau1Official","Pasien Sembuh COVID-19 Jadi 1.107, Total Kasus Positif 8.882 https://t.co/7jVhsVZmp8 https://t.co/qXZ67T1yqG","pasien sembuh covid total positif",0,0
"96030",96030,2020-04-26,"KapanLagicom","Resepsi Pernikahan Zaskia Gotik Tetap Digelar Usai Corona, Sirajuddin: Wajib https://t.co/HGtSurTZJP https://t.co/ktoFPspBAi","resepsi pernikahan zaskia gotik digelar corona sirajuddin wajib",0,1
"65341",65341,2020-04-26,"fthyajj","@covid19_indo serah lu dahh , ngambek gw","serah lu dahh ngambek gw",0,0
"31147",31147,2020-04-27,"yusuf_pase","Mereka akan bisu dan dilindungi ,provokasi murahan Nasi Anjing anjing  ,Virus baru ,musibah baru Indonesia https://t.co/EhC4KbHtnm","bisu dilindungi provokasi murahan nasi anjing anjing virus musibah indonesia",0,1
"105851",105851,2020-04-26,"HumasResTernate","Nongkrong Hingga Larut Malam, 48 orang Warga Ternate Terjaring Patroli Gabungan Gugus Tugas Covid19 Ternate.
.
Sabtu, (25-04-2020).

#informasipolri #polrihumanis #polripromoter #polriuntukindonesia #polricegahcorona #putusrantaicorona #PahamiPidanaKerumunan #putusrantaicovid19 https://t.co/4TqloyAs8Y","nongkrong larut malam orang warga ternate terjaring patroli gabungan gugus tugas covid ternate sabtu",0,1
"5845",5845,2020-04-27,"atthariqal","@Wild9nvijaya Mek pengen golek onar ae iku, lek ws kenek corona berjamaah mingkem cangkeme","mek pengen golek onar ae iku lek ws kenek corona berjamaah mingkem cangkeme",0,0
"12883",12883,2020-04-27,"chaotxcb","@Asknonym gara2 corona mau ke jogja tp gajadi, jadi ya gapunya kenangan","gara corona jogja tp gajadi ya gapunya kenangan",0,0
"12755",12755,2020-04-27,"jamansyril","Bantu Rakyat Terdampak Covid-19, Ini Aksi Nyata Wakil Ketua Komisi 1 DPR dari PKS https://t.co/hDTUAcrSQL https://t.co/PiZPqw2soo","bantu rakyat terdampak covid aksi nyata wakil ketua komisi dpr pks",0,0
"91260",91260,2020-04-26,"tempodotco","Diamputasi karena Komplikasi Corona, Begini Kondisi Nick Cordero https://t.co/R7Us2ubW7w","diamputasi komplikasi corona kondisi nick cordero",1,3
"63587",63587,2020-04-26,"Me_TheArchitect","@raviharyana00 @Priya04560630 @Ravinapatel27 @Jagdish57181349 @KhyatiShree_ Ravi Sir! Yeh mam sahi bol rhi h, bina syntomps wale bhot infectes log hain, inhe ilaj ki jarurat v nhi padti, just yeh transmit kr skte h virus khud se dusre me.","ravi sir yeh mam sahi bol rhi h bina syntomps wale bhot infectes log hain inhe ilaj ki jarurat v nhi padti just yeh transmit kr skte h virus khud dusre me",0,0
"12959",12959,2020-04-27,"Jainamkothari24","India jeetega corona harega
#Lockdown3","india jeetega corona harega",0,0
